SubjectInfo.subjID,SubjectInfo.sessionNumber,Trials.trialType,Trials.verboseTrialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
sub-LIU_TLAO_s036,1,calibration-short,calib-short,1,,20.015,False,,0.0
sub-LIU_TLAO_s036,1,audio-test,audio-test,2,0.8686709906919936,17.71,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); ,0.0
sub-LIU_TLAO_s036,1,train,train,3,0.7637271033193542,60.0,False,,59.65799999999999
sub-LIU_TLAO_s036,1,fam,fam,4,0.7937145367450088,42.953,False,,41.997
sub-LIU_TLAO_s036,1,train,train-flip,5,0.7251567457458006,60.0,False,,60.0
sub-LIU_TLAO_s036,1,fam,fam-flip,6,0.873159723706063,42.002,False,,38.727
sub-LIU_TLAO_s036,1,train,train,7,0.7549284918424789,60.0,False,,57.169
sub-LIU_TLAO_s036,1,fam,fam,8,0.6924198422795019,38.473,False,,30.244
sub-LIU_TLAO_s036,1,train,train-flip,9,0.7192839684592107,60.0,False,,58.958
sub-LIU_TLAO_s036,1,fam,fam-flip,10,0.7996806663459408,42.931,False,,17.202
sub-LIU_TLAO_s036,1,test,exp,11,0.8043654668150527,10.27,False,,3.486
sub-LIU_TLAO_s036,1,test,unexp,12,0.6394327660559347,17.464,False,,3.8409999999999993
sub-LIU_TLAO_s036,1,test,exp,13,0.67493226230681,11.284,False,,5.099000000000001
sub-LIU_TLAO_s036,1,test,unexp,14,0.0741572678089142,11.086,False,,0.0
sub-LIU_TLAO_s036,1,calibration-long,calib-long,15,0.692279861547524,20.439,False,,19.799
sub-LIU_TLAO_s037,1,calibration-short,calib-short,1,0.8143536635992822,22.766,False,,22.565999999999995
sub-LIU_TLAO_s037,1,audio-test,audio-test,2,0.7831458141024139,17.114,False,,16.155
sub-LIU_TLAO_s037,1,train,train,3,0.7070310841065474,60.0,False,,60.0
sub-LIU_TLAO_s037,1,fam,fam,4,0.4081291030138722,60.0,False,,60.0
sub-LIU_TLAO_s037,1,train,train-flip,5,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s037,1,fam,fam-flip,6,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s037,1,train,train,7,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s037,1,fam,fam,8,-1.0,60.0,False,,59.29
sub-LIU_TLAO_s037,1,train,train-flip,9,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s037,1,fam,fam-flip,10,0.2383490402402917,60.0,False,,56.658
sub-LIU_TLAO_s037,1,test,exp,11,0.8522506879355692,60.0,False,,4.323
sub-LIU_TLAO_s037,1,test,unexp,12,0.528701126325566,60.0,False,,30.097
sub-LIU_TLAO_s037,1,test,exp,13,0.4526646323319016,60.0,False,,58.968
sub-LIU_TLAO_s037,1,test,unexp,14,0.6580707768749043,55.337,False,,21.10100000000001
sub-LIU_TLAO_s037,1,calibration-long,calib-long,15,0.8613006689089614,19.825,False,,19.825
sub-LIU_TLAO_s038,1,calibration-short,calib-short,1,0.640703158103928,19.774,False,,16.703
sub-LIU_TLAO_s038,1,audio-test,audio-test,2,0.6281218538671244,20.173,False,,14.543999999999995
sub-LIU_TLAO_s038,1,train,train-flip,3,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s038,1,fam,fam-flip,4,-0.0470683233605491,60.0,False,,60.0
sub-LIU_TLAO_s038,1,train,train,5,0.3301275534860066,60.0,False,,33.53699999999999
sub-LIU_TLAO_s038,1,fam,fam,6,0.4512305590792465,37.672,False,,31.399999999999995
sub-LIU_TLAO_s038,1,train,train-flip,7,0.5631561558993085,60.0,False,,54.62300000000001
sub-LIU_TLAO_s038,1,fam,fam-flip,8,0.5852473596087618,18.118,False,,10.310999999999996
sub-LIU_TLAO_s038,1,train,train,9,0.8639078588236196,21.722,False,,10.760000000000003
sub-LIU_TLAO_s038,1,fam,fam,10,0.6805477354890678,16.798,False,,10.19
sub-LIU_TLAO_s038,1,test,unexp-flip,11,0.741407044700328,16.618,False,,9.231999999999998
sub-LIU_TLAO_s038,1,test,exp-flip,12,0.6637957505146667,14.852,False,,1.883000000000001
sub-LIU_TLAO_s038,1,test,unexp-flip,13,0.7258574127350669,21.636,False,,13.78199999999999
sub-LIU_TLAO_s038,1,test,exp-flip,14,0.8168227592276202,7.222,False,,1.5010000000000003
sub-LIU_TLAO_s038,1,calibration-long,calib-long,15,0.6769787636145022,19.356,False,,15.075
sub-LIU_TLAO_s039,1,audio-test,audio-test,1,0.6745098001834224,18.687,False,,0.0
sub-LIU_TLAO_s039,1,audio-test,audio-test,1,0.6745098001834224,18.687,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); ,0.0
sub-LIU_TLAO_s039,1,calibration-short,calib-short,2,0.658130421970383,19.235,False,,10.641999999999996
sub-LIU_TLAO_s039,1,train,train,3,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s039,1,fam,fam,4,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s039,1,train,train-flip,5,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s039,1,fam,fam-flip,6,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s039,1,train,train,7,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s039,1,fam,fam,8,-0.6241861495104704,60.0,False,,58.604
sub-LIU_TLAO_s039,1,train,train-flip,9,-1.0,60.0,False,,60.0
sub-LIU_TLAO_s039,1,fam,fam-flip,10,0.3997359635288225,33.77,False,,15.076999999999993
sub-LIU_TLAO_s039,1,test,exp-flip,11,-1.0,32.615,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); Inattention; ,28.538
sub-LIU_TLAO_s039,1,test,unexp-flip,12,-0.1593478627895054,15.002,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn); Inattention; Inattention; ,5.82
sub-LIU_TLAO_s039,1,test,exp-flip,13,0.688328570816628,9.318,False,,2.906
