trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.030489917029626667
1,audio-test,endAttnGetter,3.8906567920348607
1,audio-test,startTrial,4.828735292016063
1,audio-test,endTrial,60.33151904202532
2,calibration-short,startAttnGetter,61.40757345902966
2,calibration-short,endAttnGetter,64.46152604202507
2,calibration-short,startTrial,65.71116425003856
2,calibration-short,endTrial,84.72653170902049
3,train,startAttnGetter,86.11056354199536
3,train,endAttnGetter,89.21530395903392
3,train,startTrial,89.58805958402809
3,train,endTrial,149.59640145901358
4,fam,startAttnGetter,151.6077693340485
4,fam,endAttnGetter,155.92438687500544
4,fam,startTrial,157.2066572920303
4,fam,endTrial,217.21363841701532
5,train,startAttnGetter,218.39915179199306
5,train,endAttnGetter,221.44443912501447
5,train,startTrial,221.64880129200174
5,train,endTrial,281.66389958403306
6,fam,startAttnGetter,284.1583476670203
6,fam,endAttnGetter,288.14428441703785
6,fam,startTrial,288.6022732499987
6,fam,endTrial,348.6273852500017
7,train,startAttnGetter,349.7585357920034
7,train,endAttnGetter,352.82519979204517
7,train,startTrial,353.24026812502416
7,train,endTrial,413.2770945840166
8,fam,startAttnGetter,414.5145223340369
8,fam,endAttnGetter,417.55880958400667
8,fam,startTrial,418.00433170900214
8,fam,endTrial,453.1486537500168
9,train,startAttnGetter,453.8322302920278
9,train,endAttnGetter,456.8756655420293
9,train,startTrial,457.0067691670265
9,train,endTrial,465.04783937503817
10,fam,startAttnGetter,467.231053000025
10,fam,endAttnGetter,470.27842466701986
10,fam,startTrial,470.39580266701523
10,fam,endTrial,508.4445755840279
11,test,startAttnGetter,509.30924250005046
11,test,endAttnGetter,512.3655170840211
11,test,startTrial,512.79792666703
11,test,endTrial,565.3279556670459
12,test,startAttnGetter,566.2004988749977
12,test,endAttnGetter,569.2475330840098
12,test,startTrial,569.7554030840402
12,test,endTrial,598.6945878750412
13,test,startAttnGetter,599.709640917019
13,test,endAttnGetter,602.7762353339931
13,test,startTrial,603.2081587500288
13,test,endTrial,612.1996539999964
14,test,startAttnGetter,614.3826481670258
14,test,endAttnGetter,617.4597124170396
14,test,startTrial,617.9155969590065
14,test,endTrial,638.9719490840216
15,calibration-long,startAttnGetter,640.0352545840433
15,calibration-long,endAttnGetter,643.076445209037
15,calibration-long,startTrial,645.4265637500212
15,calibration-long,endTrial,664.4348621670506
