trialNum,trialType,event,time
1,calibration-short,startAttnGetter,1.281731499999296
1,calibration-short,endAttnGetter,4.365061374999641
1,calibration-short,startTrial,4.495647999996436
1,calibration-short,endTrial,23.503678708002553
2,train,startAttnGetter,25.031899292000162
2,train,endAttnGetter,28.201798707996204
2,train,startTrial,28.34325466700102
2,train,endTrial,88.35847620799905
3,fam,startAttnGetter,116.0155497079977
3,fam,endAttnGetter,119.62062562500068
3,fam,startTrial,123.07146670800284
3,fam,endTrial,183.08458883300045
4,train,startAttnGetter,184.43252624999874
4,train,endAttnGetter,187.49923066700285
4,train,startTrial,188.1431690419995
4,train,endTrial,248.16033487499953
5,fam,startAttnGetter,249.56616183299775
5,fam,endAttnGetter,252.63528479199886
5,fam,startTrial,253.14260183300212
5,fam,endTrial,299.43454575000214
6,train,startAttnGetter,300.5663305420021
6,train,endAttnGetter,303.63695908299997
6,train,startTrial,304.33707208299893
6,train,endTrial,364.351378708001
7,fam,startAttnGetter,365.17486862499936
7,fam,endAttnGetter,368.23600649999577
7,fam,startTrial,368.87722712499817
7,fam,endTrial,428.90214125000057
8,train,startAttnGetter,429.55403800000204
8,train,endAttnGetter,432.6169571249993
8,train,startTrial,432.81702170799684
8,train,endTrial,472.1775300829977
9,fam,startAttnGetter,473.75046499999735
9,fam,endAttnGetter,476.83378470799653
9,fam,startTrial,477.4839607920003
9,fam,endTrial,497.4355284170015
10,test,startAttnGetter,497.9338555419963
10,test,endAttnGetter,500.9839504999982
10,test,startTrial,501.6667063749992
10,test,endTrial,524.6571755830009
11,test,startAttnGetter,525.1748693749978
11,test,endAttnGetter,528.2395502919971
11,test,startTrial,528.9268336250025
11,test,endTrial,557.9730046670011
12,test,startAttnGetter,559.2204280000005
12,test,endAttnGetter,562.3008409169997
12,test,startTrial,562.953556708002
12,test,endTrial,584.7524529169968
13,test,startAttnGetter,585.401373749999
13,test,endAttnGetter,588.4883359579981
13,test,startTrial,589.0844283330007
13,test,endTrial,608.669245457997
14,calibration-long,startAttnGetter,609.5510600420021
14,calibration-long,endAttnGetter,612.6177613330001
14,calibration-long,startTrial,613.1771140830024
14,calibration-long,endTrial,632.1932322499997
