trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.04989490006119013
1,audio-test,endAttnGetter,3.2320407000370324
1,audio-test,startTrial,3.902417700039223
1,audio-test,endTrial,19.157027199980803
2,calibration-short,startAttnGetter,28.84028430003673
2,calibration-short,endAttnGetter,31.937783500063233
2,calibration-short,startTrial,32.104120400035754
2,calibration-short,endTrial,51.13642700004857
3,train,startAttnGetter,53.89806759997737
3,train,endAttnGetter,57.01276059995871
3,train,startTrial,57.17935730004683
3,train,endTrial,117.21741459995974
4,fam,startAttnGetter,118.62742639996577
4,fam,endAttnGetter,121.72907330002636
4,fam,startTrial,121.89257450005971
4,fam,endTrial,181.9305317000253
5,train,startAttnGetter,182.99160569999367
5,train,endAttnGetter,186.07312049996108
5,train,startTrial,186.23897189996205
5,train,endTrial,246.2787344000535
6,fam,startAttnGetter,247.3219073000364
6,fam,endAttnGetter,250.4369551000418
6,fam,startTrial,250.6035397000378
6,fam,endTrial,310.64121579995845
7,train,startAttnGetter,311.7168977999827
7,train,endAttnGetter,314.80072259996086
7,train,startTrial,314.96964889997616
7,train,endTrial,375.00407300004736
8,fam,startAttnGetter,376.04728160006925
8,fam,endAttnGetter,379.1307370000286
8,fam,startTrial,381.3831385000376
8,fam,endTrial,441.40077629999723
9,train,startAttnGetter,442.3772154999897
9,train,endAttnGetter,445.47574919997714
9,train,startTrial,445.6425358999986
9,train,endTrial,505.6635741000064
10,fam,startAttnGetter,506.62426019995473
10,fam,endAttnGetter,509.7233303000685
10,fam,startTrial,509.889520799974
10,fam,endTrial,559.164229499991
11,test,startAttnGetter,560.0742254999932
11,test,endAttnGetter,563.1478547999868
11,test,startTrial,563.3068781000329
11,test,endTrial,619.0112547000172
12,test,startAttnGetter,619.8092774000252
12,test,endAttnGetter,622.8736363999778
12,test,startTrial,623.0372290000087
12,test,endTrial,636.2894890999887
13,test,startAttnGetter,637.034130300046
13,test,endAttnGetter,640.1152940000175
13,test,startTrial,640.2857542999554
13,test,endTrial,660.6990874999901
14,test,startAttnGetter,661.3956762000453
14,test,endAttnGetter,664.5091052000644
14,test,startTrial,664.6747234000359
14,test,endTrial,681.0087879999774
15,calibration-long,startAttnGetter,681.9036450999556
15,calibration-long,endAttnGetter,685.0014853000175
15,calibration-long,startTrial,685.1875058000442
15,calibration-long,endTrial,704.2341072000563
