trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.017853124998509884
1,audio-test,endAttnGetter,3.5182849160046317
1,audio-test,startTrial,10.151495291036554
1,audio-test,endTrial,39.52347270800965
2,calibration-short,startAttnGetter,40.65140537498519
2,calibration-short,endAttnGetter,43.82133241603151
2,calibration-short,startTrial,44.75152083300054
2,calibration-short,endTrial,63.793178124993574
3,train,startAttnGetter,64.51042437501019
3,train,endAttnGetter,67.60144008300267
3,train,startTrial,68.01861966599245
3,train,endTrial,101.50381625001319
4,fam,startAttnGetter,103.48492483299924
4,fam,endAttnGetter,106.70166208298178
4,fam,startTrial,108.25192579103168
4,fam,endTrial,158.40373579098377
5,train,startAttnGetter,159.07183112500934
5,train,endAttnGetter,162.18516908300808
5,train,startTrial,162.7698241249891
5,train,endTrial,218.47620149998693
6,fam,startAttnGetter,219.4391443330096
6,fam,endAttnGetter,222.5353502910002
6,fam,startTrial,223.25880170799792
6,fam,endTrial,283.2713905000128
7,train,startAttnGetter,284.3104639159865
7,train,endAttnGetter,287.38569175003795
7,train,startTrial,287.8898782500182
7,train,endTrial,347.9043575830292
8,fam,startAttnGetter,348.6605093749822
8,fam,endAttnGetter,351.70535516599193
8,fam,startTrial,352.22313379100524
8,fam,endTrial,412.2384063330246
9,train,startAttnGetter,413.18934591603465
9,train,endAttnGetter,416.2527253750013
9,train,startTrial,416.40928041603183
9,train,endTrial,476.4215500410064
10,fam,startAttnGetter,477.4589533749968
10,fam,endAttnGetter,480.5555713750073
10,fam,startTrial,480.8917783329962
10,fam,endTrial,518.321640582988
11,test,startAttnGetter,519.0893360000337
11,test,endAttnGetter,522.1565462499857
11,test,startTrial,522.657873624994
11,test,endTrial,559.7264425000176
12,test,startAttnGetter,560.7072762080352
12,test,endAttnGetter,563.8101916250307
12,test,startTrial,564.7407657910371
12,test,endTrial,578.459624207986
13,test,startAttnGetter,579.670225290989
13,test,endAttnGetter,582.759785000002
13,test,startTrial,583.1712809579913
13,test,endTrial,593.8928352909861
14,test,startAttnGetter,594.7776254999917
14,test,endAttnGetter,597.903364458005
14,test,startTrial,598.3086940830108
14,test,endTrial,605.7057932500029
15,calibration-long,startAttnGetter,606.3100317079807
15,calibration-long,endAttnGetter,609.3533545000246
15,calibration-long,startTrial,610.0490197080071
15,calibration-long,endTrial,629.0726003330201
