sNum,sID,months,days,sex,cond,condLabel,trial,GNG,trialType,stimName,habCrit,habTrialNo,sumOnA,numOnA,sumOffA,numOffA,sumOnB,numOnB,sumOffB,numOffB,trialDuration
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,1,1,audio-test,audio-test,0,,15.051968540996313,2,15.679458750004414,2,0,0,30.73142937500961,1,30.731427291000728
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,2,1,calibration-short,calib-short,0,,18.922943915997166,1,0.08757729100761935,1,0,0,19.010523041011766,1,19.010521207004786
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,3,1,train,train-flip,0,,55.8865051670582,5,4.116032083984464,4,0,0,60.00253787502879,1,60.00253725104267
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,4,1,fam,fam-flip,0,,58.902634374040645,2,1.1000089579611085,1,0,0,60.00264370802324,1,60.00264333200175
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,5,1,train,train,0,,57.789665082935244,3,2.2190155010321178,2,0,0,60.008680790953804,1,60.00868058396736
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,6,1,fam,fam,0,,52.11984687601216,8,7.883502374985255,7,0,0,60.003349958977196,1,60.00334925099742
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,7,1,train,train-flip,0,,58.443430582934525,3,1.558634874993004,2,0,0,60.002065791981295,1,60.00206545792753
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,8,1,fam,fam-flip,0,,52.665432374866214,7,7.3398170009604655,7,0,0,60.0052518749726,1,60.00524937582668
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,9,1,train,train,0,,57.878757458005566,5,2.1376384149771184,4,0,0,60.01639616698958,1,60.016395872982685
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,10,1,fam,fam,0,,52.675246123981196,5,7.328748334024567,5,0,0,60.003996875020675,1,60.003994458005764
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,11,1,test,unexp-flip,0,,24.85528116702335,3,5.668010666966438,3,0,0,30.52330008300487,1,30.523291833989788
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,12,1,test,exp-flip,0,,33.94599795807153,4,6.507651873980649,4,0,0,40.45365987502737,1,40.45364983205218
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,13,1,test,unexp-flip,0,,5.356657541939057,2,3.915304541005753,2,0,0,9.271969708963297,1,9.27196208294481
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,14,1,test,exp-flip,0,,7.468736042035744,1,3.003616916015744,1,0,0,10.472360542044044,1,10.472352958051488
,s045,6,16,F,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,15,1,calibration-long,calib-long,0,,9.650111082999501,2,9.362747959035914,2,0,0,19.012861042050645,1,19.012859042035416
