trialNum,trialType,event,time
1,calibration-short,startAttnGetter,1.063003583985843
1,calibration-short,endAttnGetter,4.246270749979885
1,calibration-short,startTrial,4.468200000002977
1,calibration-short,endTrial,23.48161245899973
2,train,startAttnGetter,24.629833999992112
2,train,endAttnGetter,27.71345933398697
2,train,startTrial,28.229913041985125
2,train,endTrial,88.23570641697732
3,fam,startAttnGetter,89.80230783397565
3,fam,endAttnGetter,93.00029766699299
3,fam,startTrial,96.68455737500335
3,fam,endTrial,156.7059259589878
4,train,startAttnGetter,157.40038320899475
4,train,endAttnGetter,160.763642083999
4,train,startTrial,161.08033241698286
4,train,endTrial,221.0867914589762
5,fam,startAttnGetter,222.09736174999853
5,fam,endAttnGetter,225.2012773339811
5,fam,startTrial,225.56392445898382
5,fam,endTrial,285.56993333398714
6,train,startAttnGetter,286.5808626249782
6,train,endAttnGetter,289.64752491700347
6,train,startTrial,290.06936266698176
6,train,endTrial,350.08314991698717
7,fam,startAttnGetter,350.89775045900024
7,fam,endAttnGetter,353.9342104590032
7,fam,startTrial,354.4483360000013
7,fam,endTrial,414.4547489999968
8,train,startAttnGetter,415.4220137499797
8,train,endAttnGetter,418.5012650419958
8,train,startTrial,419.3348839590035
8,train,endTrial,479.3507394999906
9,fam,startAttnGetter,480.80654254197725
9,fam,endAttnGetter,483.8982464169967
9,fam,startTrial,484.7033801249927
9,fam,endTrial,517.667653291981
10,test,startAttnGetter,518.5063887499855
10,test,endAttnGetter,521.5855683749833
10,test,startTrial,522.0683255420008
10,test,endTrial,554.2004818339774
11,test,startAttnGetter,555.0152704170032
11,test,endAttnGetter,558.0525594589999
11,test,startTrial,559.4534155000001
11,test,endTrial,566.4507581669895
11,test,startAttnGetter,568.1319316249865
11,test,endAttnGetter,571.1819471670024
11,test,startTrial,571.5984775839897
11,test,endTrial,586.1837571669894
12,test,startAttnGetter,586.932042083994
12,test,endAttnGetter,590.0153723749972
12,test,startTrial,590.3988099169801
12,test,endTrial,599.3340066669916
13,test,startAttnGetter,600.5155324999942
13,test,endAttnGetter,603.5685253339761
13,test,startTrial,606.653329208988
13,test,endTrial,617.2339582919958
14,calibration-long,startAttnGetter,618.482315375004
14,calibration-long,endAttnGetter,621.534879083978
14,calibration-long,startTrial,625.2488933339773
14,calibration-long,endTrial,644.2552182920044
