trialNum,trialType,event,time
1,calibration-short,startAttnGetter,0.021135417016921565
1,calibration-short,endAttnGetter,4.303066416992806
1,calibration-short,startTrial,5.069806167011848
1,calibration-short,endTrial,24.077237125020474
2,audio-test,startAttnGetter,25.20314233400859
2,audio-test,endAttnGetter,28.253121917019598
2,audio-test,startTrial,29.090825084014796
2,audio-test,endTrial,48.42627958400408
3,train,startAttnGetter,49.40323175000958
3,train,endAttnGetter,52.469915958994534
3,train,startTrial,53.05326600000262
3,train,endTrial,113.05935150000732
4,fam,startAttnGetter,115.33690516700153
4,fam,endAttnGetter,118.5905605420121
4,fam,startTrial,120.7258076670114
4,fam,endTrial,180.74314199999208
5,train,startAttnGetter,181.6778461250069
5,train,endAttnGetter,184.70605629199417
5,train,startTrial,185.19609549999586
5,train,endTrial,245.2109455000027
6,fam,startAttnGetter,246.34149325001636
6,fam,endAttnGetter,249.42070070901536
6,fam,startTrial,250.28767895899364
6,fam,endTrial,287.0926289590134
7,train,startAttnGetter,287.4446403750044
7,train,endAttnGetter,290.47336683401954
7,train,startTrial,291.07107045900193
7,train,endTrial,351.0837745000026
8,fam,startAttnGetter,352.15452408400597
8,fam,endAttnGetter,355.2211988340132
8,fam,startTrial,355.55951091699535
8,fam,endTrial,373.3397871250054
9,train,startAttnGetter,373.8879358750128
9,train,endAttnGetter,376.92125233399565
9,train,startTrial,377.4382915000024
9,train,endTrial,398.6434426670021
10,fam,startAttnGetter,399.00467608400504
10,fam,endAttnGetter,402.0926679169934
10,fam,startTrial,402.4547112500004
10,fam,endTrial,418.8905703340133
11,test,startAttnGetter,419.6214127500134
11,test,endAttnGetter,422.69299720900017
11,test,startTrial,422.8349962499924
11,test,endTrial,439.310616917006
12,test,startAttnGetter,440.35482429200783
12,test,endAttnGetter,443.4382104999968
12,test,startTrial,444.80726587501704
12,test,endTrial,458.2909539999964
13,test,startAttnGetter,458.74457025001175
13,test,endAttnGetter,461.9247815000126
13,test,startTrial,463.60548724999535
13,test,endTrial,483.56080470900633
14,test,startAttnGetter,484.1284000420128
14,test,endAttnGetter,487.22164766700007
14,test,startTrial,488.0074900840118
14,test,endTrial,494.4432444169943
15,calibration-long,startAttnGetter,495.4309499170049
15,calibration-long,endAttnGetter,498.5050615420041
15,calibration-long,startTrial,498.855124624999
15,calibration-long,endTrial,517.8619612500188
