trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.025945000001229346
1,audio-test,endAttnGetter,3.438307457981864
1,audio-test,startTrial,13.288497000001371
1,audio-test,endTrial,20.41049454198219
2,calibration-short,startAttnGetter,22.038374249998014
2,calibration-short,endAttnGetter,25.155012791976333
2,calibration-short,startTrial,25.348470749973785
2,calibration-short,endTrial,44.36277012497885
3,train,startAttnGetter,45.64121070798137
3,train,endAttnGetter,48.755121582973516
3,train,startTrial,49.13895570798195
3,train,endTrial,109.15142691700021
4,fam,startAttnGetter,111.08866104198387
4,fam,endAttnGetter,114.23874595799134
4,fam,startTrial,115.51047812498291
4,fam,endTrial,175.52837729197927
5,train,startAttnGetter,176.49566512499587
5,train,endAttnGetter,179.60587924998254
5,train,startTrial,180.22577445799834
5,train,endTrial,240.2413190829975
6,fam,startAttnGetter,241.67269283297355
6,fam,endAttnGetter,244.8914791669813
6,fam,startTrial,245.51999595799134
6,fam,endTrial,305.5416017079842
7,train,startAttnGetter,306.92287199999555
7,train,endAttnGetter,310.0063948749739
7,train,startTrial,310.6179066670011
7,train,endTrial,353.9673602079856
8,fam,startAttnGetter,354.55630270799156
8,fam,endAttnGetter,357.5895985829993
8,fam,startTrial,358.056744417001
8,fam,endTrial,375.0795947079896
9,train,startAttnGetter,375.4896813329833
9,train,endAttnGetter,378.5230338749825
9,train,startTrial,378.7397405419906
9,train,endTrial,395.7581994579814
10,fam,startAttnGetter,396.606511082995
10,fam,endAttnGetter,399.67308716700063
10,fam,startTrial,399.9117579169979
10,fam,endTrial,414.7583722079871
11,test,startAttnGetter,415.8898563749972
11,test,endAttnGetter,418.9231998749892
11,test,startTrial,422.2453154999821
11,test,endTrial,430.82503270800225
12,test,startAttnGetter,431.62994554199395
12,test,endAttnGetter,434.68992533299024
12,test,startTrial,434.8268582079909
12,test,endTrial,446.52543120799237
13,test,startAttnGetter,447.743455082993
13,test,endAttnGetter,450.7927924999967
13,test,startTrial,451.3076082079788
13,test,endTrial,458.6419543749944
14,test,startAttnGetter,459.44035791698843
14,test,endAttnGetter,462.5233821669826
14,test,startTrial,463.64006354199955
14,test,endTrial,472.54191158298636
15,calibration-long,startAttnGetter,473.2324854579929
15,calibration-long,endAttnGetter,476.2733797499968
15,calibration-long,startTrial,480.6456299999845
15,calibration-long,endTrial,499.6591820419999
