trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.019308916991576552
1,audio-test,endAttnGetter,4.212372541995137
1,audio-test,startTrial,12.073241624995717
1,audio-test,endTrial,65.91420558399113
2,calibration-short,startAttnGetter,66.77935674999026
2,calibration-short,endAttnGetter,69.83008820899704
2,calibration-short,startTrial,71.70235424999555
2,calibration-short,endTrial,90.71941987499304
3,train,startAttnGetter,92.33756824999
3,train,endAttnGetter,95.41871887499292
3,train,startTrial,95.70369895899785
3,train,endTrial,155.73136525000155
4,fam,startAttnGetter,157.4999490420014
4,fam,endAttnGetter,160.89652124998975
4,fam,startTrial,162.2916781249951
4,fam,endTrial,222.29823524999665
5,train,startAttnGetter,223.57999979199667
5,train,endAttnGetter,226.66599279199727
5,train,startTrial,227.2508049169992
5,train,endTrial,287.26543924999714
6,fam,startAttnGetter,288.56363074999535
6,fam,endAttnGetter,291.63358379199053
6,fam,startTrial,291.80089254199993
6,fam,endTrial,351.815522208999
7,train,startAttnGetter,353.94760549999774
7,train,endAttnGetter,357.0183312089939
7,train,startTrial,357.6011415839894
7,train,endTrial,417.62035374999687
8,fam,startAttnGetter,420.3342041249998
8,fam,endAttnGetter,423.4808811249968
8,fam,startTrial,424.0642477499932
8,fam,endTrial,484.0702994589956
9,train,startAttnGetter,485.20528654199734
9,train,endAttnGetter,488.28377049999835
9,train,startTrial,488.41040174999216
9,train,endTrial,548.4267231669946
10,fam,startAttnGetter,549.2146132089983
10,fam,endAttnGetter,552.247988749994
10,fam,startTrial,552.7972204169928
10,fam,endTrial,582.5711660419911
11,test,startAttnGetter,583.1177410839882
11,test,endAttnGetter,586.1647849589936
11,test,startTrial,586.7582574589906
11,test,endTrial,646.7665946249908
12,test,startAttnGetter,647.5651074589987
12,test,endAttnGetter,650.6983964169922
12,test,startTrial,651.2717185419897
12,test,endTrial,673.0500977499905
13,test,startAttnGetter,673.8842157499894
13,test,endAttnGetter,677.0151810839889
13,test,startTrial,677.2008302089962
13,test,endTrial,700.3537231669907
14,test,startAttnGetter,701.2653645839891
14,test,endAttnGetter,704.3986504589993
14,test,startTrial,704.5195344589883
14,test,endTrial,719.3043967919948
15,calibration-long,startAttnGetter,720.398740708988
15,calibration-long,endAttnGetter,723.4858151249937
15,calibration-long,startTrial,724.8716299169901
15,calibration-long,endTrial,743.8874042089883
