trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.013053499998932239
1,audio-test,endAttnGetter,3.556906792000518
1,audio-test,startTrial,4.410182249997888
1,audio-test,endTrial,25.505754666999565
2,calibration-short,startAttnGetter,35.47068833400044
2,calibration-short,endAttnGetter,38.603955874998064
2,calibration-short,startTrial,38.759256666999136
2,calibration-short,endTrial,57.772479791998194
3,train,startAttnGetter,60.69436170900008
3,train,endAttnGetter,63.80768999999782
3,train,startTrial,63.939215750000585
3,train,endTrial,123.94366904199705
4,fam,startAttnGetter,125.52113504199951
4,fam,endAttnGetter,129.14051379199736
4,fam,startTrial,129.9453528339982
4,fam,endTrial,189.97315345899915
5,train,startAttnGetter,191.15693966699837
5,train,endAttnGetter,194.22460408400002
5,train,startTrial,194.7801798340006
5,train,endTrial,254.7901527089998
6,fam,startAttnGetter,256.091474249999
6,fam,endAttnGetter,259.1884714589978
6,fam,startTrial,259.7231176669993
6,fam,endTrial,319.7276249589995
7,train,startAttnGetter,320.7721435839994
7,train,endAttnGetter,323.8555074169999
7,train,startTrial,323.9795226669994
7,train,endTrial,383.9949175420006
8,fam,startAttnGetter,386.25582649999706
8,fam,endAttnGetter,389.3931621669981
8,fam,startTrial,389.54210333399897
8,fam,endTrial,449.5615541249972
9,train,startAttnGetter,450.6230250839981
9,train,endAttnGetter,453.7264022499985
9,train,startTrial,453.84847691699906
9,train,endTrial,493.3938507089988
10,fam,startAttnGetter,494.47767304199806
10,fam,endAttnGetter,497.60970020899913
10,fam,startTrial,498.16523762499855
10,fam,endTrial,558.1796587089993
11,test,startAttnGetter,559.3067677090003
11,test,endAttnGetter,562.3900870420002
11,test,startTrial,562.5205252919986
11,test,endTrial,622.5349859169983
12,test,startAttnGetter,623.7931968339981
12,test,endAttnGetter,626.8904531669978
12,test,startTrial,627.7072618339989
12,test,endTrial,674.9756494169997
13,test,startAttnGetter,675.8435759589993
13,test,endAttnGetter,678.9485624169974
13,test,startTrial,679.5137422499974
13,test,endTrial,739.5264185839987
14,test,startAttnGetter,740.1777641249973
14,test,endAttnGetter,743.2744595000004
14,test,startTrial,743.8336444169981
14,test,endTrial,783.6596238339989
15,calibration-long,startAttnGetter,784.1746099999982
15,calibration-long,endAttnGetter,787.2448131249985
15,calibration-long,startTrial,788.3394109170004
15,calibration-long,endTrial,807.3474481249978
