trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.016419458006566856
1,audio-test,endAttnGetter,3.3282325830004993
1,audio-test,startTrial,4.595103333005682
1,audio-test,endTrial,60.39523270800419
2,calibration-short,startAttnGetter,61.39523645800364
2,calibration-short,endAttnGetter,64.47853116700571
2,calibration-short,startTrial,64.87878287500644
2,calibration-short,endTrial,83.88411008300318
3,train,startAttnGetter,84.85216183300508
3,train,endAttnGetter,87.97862137500488
3,train,startTrial,89.25198833300237
3,train,endTrial,149.2641163330045
4,fam,startAttnGetter,150.21221483300178
4,fam,endAttnGetter,153.79997695800557
4,fam,startTrial,154.87181154200516
4,fam,endTrial,214.88462325
5,train,startAttnGetter,216.4793053329995
5,train,endAttnGetter,219.5626444580048
5,train,startTrial,219.8293867080065
5,train,endTrial,279.84759945800033
6,fam,startAttnGetter,280.7871753330037
6,fam,endAttnGetter,283.8656031670034
6,fam,startTrial,284.27979466700344
6,fam,endTrial,344.28558175000217
7,train,startAttnGetter,345.24643387499964
7,train,endAttnGetter,348.32977370800654
7,train,startTrial,348.87990758300293
7,train,endTrial,391.17098720800277
8,fam,startAttnGetter,391.59665837500506
8,fam,endAttnGetter,394.6300533750036
8,fam,startTrial,395.01969108300545
8,fam,endTrial,420.43171512499976
9,train,startAttnGetter,421.1004082500003
9,train,endAttnGetter,424.1335203750059
9,train,startTrial,424.2520935000066
9,train,endTrial,437.93205112500436
10,fam,startAttnGetter,438.91363208300027
10,fam,endAttnGetter,441.9834824999998
10,fam,startTrial,442.332630667006
10,fam,endTrial,457.6355251670029
11,test,startAttnGetter,458.38030200000503
11,test,endAttnGetter,461.4499643330055
11,test,startTrial,461.5898624170004
11,test,endTrial,471.5152816250047
12,test,startAttnGetter,472.3637259580064
12,test,endAttnGetter,475.43340712500503
12,test,startTrial,476.0705320000052
12,test,endTrial,485.965480167004
13,test,startAttnGetter,486.8054845000006
13,test,endAttnGetter,489.86375445800513
13,test,startTrial,490.14724287500576
13,test,endTrial,500.51990279200254
14,test,startAttnGetter,501.11384708300466
14,test,endAttnGetter,504.2008341670007
14,test,startTrial,504.38616579200607
14,test,endTrial,519.2031505420018
15,calibration-long,startAttnGetter,519.6139026250021
15,calibration-long,endAttnGetter,522.6513741250019
15,calibration-long,startTrial,523.8641185000015
15,calibration-long,endTrial,542.8705604170027
