sNum,sID,months,days,sex,cond,condLabel,trial,GNG,trialType,stimName,habCrit,habTrialNo,sumOnA,numOnA,sumOffA,numOffA,sumOnB,numOnB,sumOffB,numOffB,trialDuration
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,1,1,calibration-short,calib-short,0,,0.7925511250005002,1,0.1489685839997037,1,0,0,0.9415213339998445,1,0.9415197090002039
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,2,1,audio-test,audio-test,0,,16.261864167000567,2,1.184310041999197,2,0,0,17.44617599999947,1,17.446174208999764
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,3,1,train,train,0,,23.20064263,1,3.0101935410002625,1,0,0,26.210843040999862,1,26.210836166000263
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,4,1,fam,fam,0,,20.956494040999132,2,6.121624083001734,3,0,0,27.078123250000317,1,27.078118124000866
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,5,1,train,train-flip,0,,6.745920499999556,1,3.0060191249995114,1,0,0,9.751947082999322,1,9.751939624999068
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,6,1,fam,fam-flip,0,,24.340999084999567,11,15.745210834000318,11,0,0,40.08621850000054,1,40.086209918999884
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,7,1,train,train,0,,56.235234791998664,7,3.7671449999998003,6,0,0,60.002380709000136,1,60.002379791998464
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,8,1,fam,fam,0,,56.38824429000124,6,3.6189520409998295,5,0,0,60.00719687500077,1,60.00719633100107
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,9,1,train,train-flip,0,,19.301744999999755,1,3.000179915999979,1,0,0,22.30193191699982,1,22.301924915999734
s029,sub-LIU_TLAO_s029,5,28,F,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,10,1,fam,fam-flip,0,,8.689198584000223,1,3.0004659169999286,1,0,0,11.68967262500064,1,11.689664501000152
