sNum,sID,months,days,sex,cond,condLabel,trial,GNG,trialType,stimName,habCrit,habTrialNo,sumOnA,numOnA,sumOffA,numOffA,sumOnB,numOnB,sumOffB,numOffB,trialDuration
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,1,1,audio-test,audio-test,0,,20.6415943329921,2,0.049134875007439405,1,0,0,20.69072933300049,1,20.69072920799954
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,2,1,calibration-short,calib-short,0,,17.419565290998435,4,1.5819332089740783,3,0,0,19.001498833007645,1,19.001498499972513
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,3,1,train,train,0,,59.0852590840077,2,0.9171855000022333,1,0,0,60.002444541984005,1,60.002444584009936
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,4,1,fam,fam,0,,58.81324787499034,3,1.1967241239908617,2,0,0,60.009971833002055,1,60.0099719989812
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,5,1,train,train-flip,0,,57.64075262501137,6,2.3649677919747774,5,0,0,60.005721249995986,1,60.00572041698615
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,6,1,fam,fam-flip,0,,37.54572045998066,4,8.501867166982265,4,0,0,46.04759520900552,1,46.04758762696292
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,7,1,train,train,0,,59.61291958298534,2,0.38983829200151376,1,0,0,60.002758041984634,1,60.002757874986855
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,8,1,fam,fam,0,,21.8190469580004,2,3.2688202499994077,2,0,0,25.08787541600759,1,25.087867207999807
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,9,1,train,train-flip,0,,56.61842316601542,5,3.383460416982416,4,0,0,60.001883874996565,1,60.001883582997834
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,10,1,fam,fam-flip,0,,14.48403083399171,3,4.384996626002248,4,0,0,18.86903316702228,1,18.86902745999396
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,11,1,test,exp-flip,0,,25.723759666027036,6,5.558354916080134,6,0,0,31.282123040989973,1,31.28211458210717
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,12,1,test,unexp-flip,0,,13.9676121250086,1,3.011438084009569,1,0,0,16.979057541000657,1,16.97905020901817
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,13,1,test,exp-flip,0,,19.235496333014453,1,3.0039237920136657,1,0,0,22.239426874992205,1,22.23942012502812
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,14,1,test,unexp-flip,0,,12.817044166993583,1,3.001843000005465,1,0,0,15.81889450000017,1,15.818887166999048
,s061,5,21,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp-flip', 'unexp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",1,15,1,calibration-long,calib-long,0,,6.556879792013206,1,12.445493208011612,1,0,0,19.002374708012212,1,19.002373000024818
