trialNum,trialType,event,time
1,calibration-short,startAttnGetter,0.012092916000256082
1,calibration-short,endAttnGetter,4.254727290999654
1,calibration-short,startAttnGetter,24.556187207999756
1,calibration-short,endAttnGetter,27.652892082998733
1,calibration-short,startTrial,28.092181624999284
1,calibration-short,endTrial,29.72558837499855
2,audio-test,startAttnGetter,30.911024499999257
2,audio-test,endAttnGetter,34.07122970799901
2,audio-test,startTrial,34.34248141599892
2,audio-test,endTrial,51.50402870799917
3,train,startAttnGetter,52.735615707999386
3,train,endAttnGetter,55.80458208299933
3,train,startTrial,57.459180040999854
3,train,endTrial,117.48788966599932
4,fam,startAttnGetter,118.5269479159997
4,fam,endAttnGetter,121.57151804099885
4,fam,startTrial,122.469338375
4,fam,endTrial,182.48163012499936
5,train,startAttnGetter,183.3196428329993
5,train,endAttnGetter,186.4196492909996
5,train,startTrial,189.0093962079991
5,train,endTrial,219.75516724999943
6,fam,startAttnGetter,221.20314841599975
6,fam,endAttnGetter,224.25549216599939
6,fam,startTrial,225.98659279099957
6,fam,endTrial,245.75885458300036
7,train,startAttnGetter,246.57000362500003
7,train,endAttnGetter,249.62000891599928
7,train,startTrial,250.25333929099907
7,train,endTrial,310.2588131659995
8,fam,startAttnGetter,311.0870637079988
8,fam,endAttnGetter,314.12411520800015
8,fam,startTrial,315.22298737500023
8,fam,endTrial,375.2391161249998
9,train,startAttnGetter,375.7448334159999
9,train,endAttnGetter,378.7746657079988
9,train,startTrial,379.24449970800015
9,train,endTrial,439.2728523749993
10,fam,startAttnGetter,439.8394487079986
10,fam,endAttnGetter,442.90436479100026
10,fam,startTrial,444.576608207999
10,fam,endTrial,478.36173383299865
11,test,startAttnGetter,479.129800916
11,test,endAttnGetter,482.24514966599963
11,test,startTrial,483.49418829099886
11,test,endTrial,496.86609574999966
12,test,startAttnGetter,497.58824266599913
12,test,endAttnGetter,500.70463774999916
12,test,startTrial,501.89356841599874
12,test,endTrial,515.9768480410003
13,test,startAttnGetter,516.6047590830003
13,test,endAttnGetter,519.6605404579986
13,test,startTrial,520.8928924159991
13,test,endTrial,528.6605353329996
14,test,startAttnGetter,529.3216254159997
14,test,endAttnGetter,532.4048278749997
14,test,startTrial,533.3382279999987
14,test,endTrial,542.5232917079993
15,calibration-long,startAttnGetter,543.2751212499988
15,calibration-long,endAttnGetter,546.3215289580003
15,calibration-long,startTrial,563.1550342499995
15,calibration-long,endTrial,567.7403421660001
