sNum,sID,months,days,sex,cond,condLabel,trial,GNG,trialType,stimName,habCrit,habTrialNo,sumOnA,numOnA,sumOffA,numOffA,sumOnB,numOnB,sumOffB,numOffB,trialDuration
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,1,1,calibration-short,calib-short,0,,10.956996875000186,1,8.04853387500043,1,0,0,19.005533041010494,1,19.005530750000617
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,2,1,audio-test,audio-test,0,,12.799160666007083,1,3.2565673339995556,1,0,0,16.05573049999657,1,16.05572800000664
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,3,1,train,train,0,,56.568426500001806,6,3.433785457003978,6,0,0,60.00221408299694,1,60.002211957005784
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,4,1,fam,fam,0,,60.01206291699782,1,0,0,0,0,60.01206291699782,1,60.01206291699782
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,5,1,train,train-flip,0,,57.539590041997144,3,2.4605282090051332,3,0,0,60.000120666998555,1,60.00011825100228
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,6,1,fam,fam-flip,0,,55.69527879200177,3,4.304739083003369,3,0,0,60.00002158299321,1,60.00001787500514
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,7,1,train,train,0,,31.247399708998273,1,3.000355957992724,1,0,0,34.24776312499307,1,34.247755666991
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,8,1,fam,fam,0,,14.424935708026169,4,9.160331749983015,4,0,0,23.58527804201003,1,23.585267458009184
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,9,1,train,train-flip,0,,47.43745924998075,11,12.578958042970044,11,0,0,60.01642154199362,1,60.01641729295079
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,10,1,fam,fam-flip,0,,23.846004001999972,4,8.584180708014173,4,0,0,32.430192166997585,1,32.430184710014146
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,11,1,test,exp,0,,23.104119209005148,3,4.981264376998297,3,0,0,28.085393125002156,1,28.085383586003445
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,12,1,test,unexp,0,,27.18533654201019,7,8.553996750008082,7,0,0,35.73934158300108,1,35.73933329201827
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,13,1,test,exp,0,,3.990494125013356,3,7.467698166015907,3,0,0,11.458200334003777,1,11.458192291029263
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,14,1,test,unexp,0,,7.9341454160021385,2,3.4546107909991406,2,0,0,11.388764417002676,1,11.388756207001279
,s034,8,6,M,"{'train': ['train', 'train-flip'], 'fam': ['fam', 'fam-flip'], 'test': ['exp', 'unexp'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",4,15,1,calibration-long,calib-long,0,,18.508070707990555,1,0.5002307499962626,1,0,0,19.00830312499602,1,19.008301457986818
