trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.052363800001330674
1,audio-test,endAttnGetter,3.1835359999968205
1,audio-test,startTrial,3.423672399992938
1,audio-test,endTrial,24.220415299991146
2,calibration-short,startAttnGetter,54.016204999992624
2,calibration-short,endAttnGetter,57.14888910000445
2,calibration-short,startTrial,57.315094699995825
2,calibration-short,endTrial,76.38122640000074
3,train,startAttnGetter,78.62733000000298
3,train,endAttnGetter,81.74030489999859
3,train,startTrial,81.9086757999903
3,train,endTrial,141.92939560000377
4,fam,startAttnGetter,143.08910319999268
4,fam,endAttnGetter,146.20480029999453
4,fam,startTrial,146.371143700002
4,fam,endTrial,206.40924890000315
5,train,startAttnGetter,207.30220310000004
5,train,endAttnGetter,210.40275470000051
5,train,startTrial,210.56743329999154
5,train,endTrial,220.9586577000009
6,fam,startAttnGetter,222.13034380000317
6,fam,endAttnGetter,225.23067900000024
6,fam,startTrial,225.39673720000428
6,fam,endTrial,285.4342100999929
7,train,startAttnGetter,286.4098837999918
7,train,endAttnGetter,289.5101239999931
7,train,startTrial,289.6764681999921
7,train,endTrial,313.4081917000003
8,fam,startAttnGetter,318.81662840000354
8,fam,endAttnGetter,321.9491890999925
8,fam,startTrial,322.11649220000254
8,fam,endTrial,341.93374599999515
9,train,startAttnGetter,342.66073619999224
9,train,endAttnGetter,345.7915570999903
9,train,startTrial,345.9588694999984
9,train,endTrial,356.32774629999767
10,fam,startAttnGetter,357.68796490000386
10,fam,endAttnGetter,360.8042218000046
10,fam,startTrial,360.97056339999835
10,fam,endTrial,404.24659569999494
11,test,startAttnGetter,404.84049210000376
11,test,endAttnGetter,407.940898300003
11,test,startTrial,408.10581249999814
11,test,endTrial,423.14010259999486
12,test,startAttnGetter,423.9842212999938
12,test,endAttnGetter,427.06651239999337
12,test,startTrial,427.23359839999466
12,test,endTrial,458.0962644999963
13,test,startAttnGetter,459.0900674000004
13,test,endAttnGetter,462.1886968000035
13,test,startTrial,462.3557170999993
13,test,endTrial,482.57341989999986
14,test,startAttnGetter,483.68293149999226
14,test,endAttnGetter,486.7815180000034
14,test,startTrial,486.9474230999913
14,test,endTrial,497.9198933000007
15,calibration-long,startAttnGetter,498.54546429999755
15,calibration-long,endAttnGetter,501.62787879999087
15,calibration-long,startTrial,501.7939045999956
15,calibration-long,endTrial,520.8092489999981
