trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.03151908301515505
1,audio-test,endAttnGetter,3.8445657080155797
1,audio-test,startTrial,4.129782500007423
1,audio-test,endTrial,40.86404295801185
2,calibration-short,startAttnGetter,41.97475212501013
2,calibration-short,endAttnGetter,45.1079387080099
2,calibration-short,startTrial,45.61939862501458
2,calibration-short,endTrial,64.63191129200277
3,train,startAttnGetter,67.19113675001427
3,train,endAttnGetter,70.33098945801612
3,train,startTrial,70.64781654201215
3,train,endTrial,130.66012370801764
4,fam,startAttnGetter,149.98208804201568
4,fam,endAttnGetter,153.17489374999423
4,fam,startTrial,157.044347499992
4,fam,endTrial,217.0604363750026
5,train,startAttnGetter,218.32512962500914
5,train,endAttnGetter,221.3918719580106
5,train,startTrial,222.0638219579996
5,train,endTrial,282.0776886669919
6,fam,startAttnGetter,283.2253675000102
6,fam,endAttnGetter,286.3087416670169
6,fam,startTrial,286.6089435830072
6,fam,endTrial,346.63105300001916
7,train,startAttnGetter,348.1926280000189
7,train,endAttnGetter,351.2296959999949
7,train,startTrial,351.5199593330035
7,train,endTrial,411.5444120420143
8,fam,startAttnGetter,412.2651197919913
8,fam,endAttnGetter,415.31189895799616
8,fam,startTrial,416.1651372920023
8,fam,endTrial,462.2661503330164
9,train,startAttnGetter,463.0530811670178
9,train,endAttnGetter,466.09284437500173
9,train,startTrial,467.9928150420019
9,train,endTrial,528.0019367079949
10,fam,startAttnGetter,529.0264617080102
10,fam,endAttnGetter,532.0632116250054
10,fam,startTrial,532.2320731249929
10,fam,endTrial,545.9338059580186
11,test,startAttnGetter,546.8988056250091
11,test,endAttnGetter,549.9460532079975
11,test,startTrial,550.0821136670129
11,test,endTrial,570.0327928329934
12,test,startAttnGetter,570.7932893749967
12,test,endAttnGetter,573.8312373750086
12,test,startTrial,574.2370571249921
12,test,endTrial,604.7954982079973
13,test,startAttnGetter,605.6601852500171
13,test,endAttnGetter,608.7100690829975
13,test,startTrial,609.660143917019
13,test,endTrial,627.7452298330027
14,test,startAttnGetter,628.4602363750164
14,test,endAttnGetter,631.530472250015
14,test,startTrial,632.0493522500037
14,test,endTrial,647.1840757919999
15,calibration-long,startAttnGetter,647.9997427920171
15,calibration-long,endAttnGetter,651.0603393749916
15,calibration-long,startTrial,652.349771417008
15,calibration-long,endTrial,671.3627500830044
