trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.013389208004809916
1,audio-test,endAttnGetter,4.238147875003051
1,audio-test,startTrial,5.360969540997758
1,audio-test,endTrial,43.0738484159956
2,calibration-short,startAttnGetter,44.21784845800721
2,calibration-short,endAttnGetter,47.35843904099602
2,calibration-short,startTrial,49.47652595800173
2,calibration-short,endTrial,68.48663829099678
3,train,startAttnGetter,69.43760883300274
3,train,endAttnGetter,72.58525825000834
3,train,startTrial,72.91739662499458
3,train,endTrial,132.92408320799586
4,fam,startAttnGetter,136.08487395799602
4,fam,endAttnGetter,139.39017520799825
4,fam,startTrial,140.58829300000798
4,fam,endTrial,200.60880583300604
5,train,startAttnGetter,201.59542512500775
5,train,endAttnGetter,204.69150324999646
5,train,startTrial,205.22991062499932
5,train,endTrial,249.4870691249962
6,fam,startAttnGetter,250.51463345800585
6,fam,endAttnGetter,253.65198879099626
6,fam,startTrial,255.01901874999749
6,fam,endTrial,315.0243215829978
7,train,startAttnGetter,316.13561574999767
7,train,endAttnGetter,319.20735054100805
7,train,startTrial,319.32612691599934
7,train,endTrial,356.624836707997
8,fam,startAttnGetter,357.4724173750001
8,fam,endAttnGetter,360.62351487499836
8,fam,startTrial,361.1058155409992
8,fam,endTrial,395.1711449160066
9,train,startAttnGetter,395.6859208329988
9,train,endAttnGetter,398.7195458329952
9,train,startTrial,399.1860309580079
9,train,endTrial,432.4485591249977
10,fam,startAttnGetter,432.7527059580025
10,fam,endAttnGetter,435.7898655409954
10,fam,startTrial,436.0895424580085
10,fam,endTrial,479.6211255829985
11,test,startAttnGetter,480.43641108300653
11,test,endAttnGetter,483.4751753330056
11,test,startTrial,483.9427582500066
11,test,endTrial,510.8155419579998
12,test,startAttnGetter,511.4697789159982
12,test,endAttnGetter,514.5067852079956
12,test,startTrial,514.7365410829952
12,test,endTrial,531.2164905410027
13,test,startAttnGetter,532.2533185409993
13,test,endAttnGetter,535.3531340000045
13,test,startTrial,535.901958625007
13,test,endTrial,551.1200344999961
14,test,startAttnGetter,551.6952251659968
14,test,endAttnGetter,554.7698507500027
14,test,startTrial,554.9532719999988
14,test,endTrial,571.1723886249965
14,test,startAttnGetter,574.7466987910011
14,test,endAttnGetter,577.8033074999985
14,test,startTrial,578.2928680830082
14,test,endTrial,594.0383303330018
15,calibration-long,startAttnGetter,595.0566735409957
15,calibration-long,endAttnGetter,598.1201499580056
15,calibration-long,startTrial,598.9134567910078
15,calibration-long,endTrial,617.9257312910049
