trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.06716580002103001
1,audio-test,endAttnGetter,3.2207531000021845
1,audio-test,startTrial,3.475947599974461
1,audio-test,endTrial,21.339229999983218
2,calibration-short,startAttnGetter,63.429825100000016
2,calibration-short,endAttnGetter,66.54869969998254
2,calibration-short,startTrial,67.34414220001781
2,calibration-short,endTrial,86.3781561999931
3,train,startAttnGetter,89.0888548999792
3,train,endAttnGetter,92.1868206000072
3,train,startTrial,92.45383949996904
3,train,endTrial,152.47656340000685
4,fam,startAttnGetter,154.78431710001314
4,fam,endAttnGetter,157.86736269999528
4,fam,startTrial,158.03366499999538
4,fam,endTrial,218.05419970001094
5,train,startAttnGetter,221.1140576999751
5,train,endAttnGetter,224.21450439997716
5,train,startTrial,224.37922790000448
5,train,endTrial,284.4177146999864
6,fam,startAttnGetter,285.4277449999936
6,fam,endAttnGetter,288.51276229997166
6,fam,startTrial,288.6758663000073
6,fam,endTrial,348.697532900027
7,train,startAttnGetter,349.8239020999754
7,train,endAttnGetter,352.9396549999947
7,train,startTrial,353.1060032999958
7,train,endTrial,413.1442062999704
8,fam,startAttnGetter,414.5055456000264
8,fam,endAttnGetter,417.60259859997313
8,fam,startTrial,417.76962370000547
8,fam,endTrial,451.86818659998244
9,train,startAttnGetter,452.59215839998797
9,train,endAttnGetter,455.691892599978
9,train,startTrial,455.85746159998234
9,train,endTrial,515.918706699973
10,fam,startAttnGetter,517.0894849000033
10,fam,endAttnGetter,520.1903729999904
10,fam,startTrial,520.3539633000037
10,fam,endTrial,552.750612200005
11,test,startAttnGetter,553.3124567000195
11,test,endAttnGetter,556.3959047999815
11,test,startTrial,556.5607987000258
11,test,endTrial,596.1893064000178
12,test,startAttnGetter,596.9986263000173
12,test,endAttnGetter,600.0802641999908
12,test,startTrial,600.2462344000232
12,test,endTrial,647.1382728000171
13,test,startAttnGetter,647.8512212000205
13,test,endAttnGetter,650.9145806999877
13,test,startTrial,655.6486725999857
13,test,endTrial,665.6839546000119
14,test,startAttnGetter,666.8101819999865
14,test,endAttnGetter,669.9088056000182
14,test,startTrial,687.5369493999751
14,test,endTrial,702.7892827999895
15,calibration-long,startAttnGetter,703.8646830000216
15,calibration-long,endAttnGetter,706.9488298000069
15,calibration-long,startTrial,707.1143294000067
15,calibration-long,endTrial,726.1690591999795
