trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.025543583964463323
1,audio-test,endAttnGetter,3.5215274999500252
1,audio-test,startTrial,3.720777124981396
1,audio-test,endTrial,45.10344658396207
2,calibration-short,startAttnGetter,46.318444499978796
2,calibration-short,endAttnGetter,49.454652458953205
2,calibration-short,startTrial,50.67348004196538
2,calibration-short,endTrial,69.6877851249883
3,train,startAttnGetter,71.15858579199994
3,train,endAttnGetter,74.30193308397429
3,train,startTrial,74.59742374997586
3,train,endTrial,134.60762466699816
4,fam,startAttnGetter,135.93561658397084
4,fam,endAttnGetter,139.8216634169803
4,fam,startTrial,141.50493133399868
4,fam,endTrial,201.52426254196325
5,train,startAttnGetter,203.00839133397676
5,train,endAttnGetter,206.07184179197066
5,train,startTrial,206.2797014589887
5,train,endTrial,258.14186716696713
6,fam,startAttnGetter,259.2695614589611
6,fam,endAttnGetter,262.3725269169663
6,fam,startTrial,262.9393918749993
6,fam,endTrial,322.9548002089723
7,train,startAttnGetter,324.3031310419901
7,train,endAttnGetter,327.4265481669572
7,train,startTrial,328.72964462498203
7,train,endTrial,388.7431603749865
8,fam,startAttnGetter,389.910215708951
8,fam,endAttnGetter,392.9642586669652
8,fam,startTrial,393.46574979199795
8,fam,endTrial,421.1269076669705
9,train,startAttnGetter,421.67030987498583
9,train,endAttnGetter,424.72025712498
9,train,startTrial,424.84073241695296
9,train,endTrial,484.8555647089961
10,fam,startAttnGetter,485.9109285000013
10,fam,endAttnGetter,489.02384799998254
10,fam,startTrial,489.54200316697825
10,fam,endTrial,499.53930029197363
11,test,startAttnGetter,500.1039301669807
11,test,endAttnGetter,503.1402682089829
11,test,startTrial,503.30319954198785
11,test,endTrial,529.9395148750045
12,test,startAttnGetter,530.9772406669799
12,test,endAttnGetter,534.1238229169976
12,test,startTrial,534.6352626250009
12,test,endTrial,566.472728416964
13,test,startAttnGetter,567.6629598339787
13,test,endAttnGetter,570.7763828339521
13,test,startTrial,571.3093837919878
13,test,endTrial,592.9776303749532
14,test,startAttnGetter,593.606796374952
14,test,endAttnGetter,596.7072327499627
14,test,startTrial,597.4211270840024
14,test,endTrial,606.2900620839791
15,calibration-long,startAttnGetter,607.6105232089758
15,calibration-long,endAttnGetter,610.7417560419999
15,calibration-long,startTrial,612.8045812919736
15,calibration-long,endTrial,631.8141099999775
