trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.015230499993776903
1,audio-test,endAttnGetter,3.40922212501755
1,audio-test,startTrial,3.640349833993241
1,audio-test,endTrial,22.08851508400403
2,calibration-short,startAttnGetter,31.78289383399533
2,calibration-short,endAttnGetter,34.8475152089959
2,calibration-short,startTrial,35.559515041997656
2,calibration-short,endTrial,54.581343917001504
3,train,startAttnGetter,55.818113209010335
3,train,endAttnGetter,58.9793770420074
3,train,startTrial,59.29074812500039
3,train,endTrial,119.31167420899146
4,fam,startAttnGetter,121.49567091700737
4,fam,endAttnGetter,124.7596299170109
4,fam,startTrial,127.06982070900267
4,fam,endTrial,187.07832554201013
5,train,startAttnGetter,188.2181130000099
5,train,endAttnGetter,191.30997566701262
5,train,startTrial,191.91491262501222
5,train,endTrial,251.93510487501044
6,fam,startAttnGetter,253.41711358400062
6,fam,endAttnGetter,256.5304680840054
6,fam,startTrial,256.65433879199554
6,fam,endTrial,316.67925608399673
7,train,startAttnGetter,318.2010895840067
7,train,endAttnGetter,321.3185527920141
7,train,startTrial,321.9192895840097
7,train,endTrial,381.9295639170159
8,fam,startAttnGetter,383.3513049170142
8,fam,endAttnGetter,386.44428208400495
8,fam,startTrial,387.1057299170061
8,fam,endTrial,447.11327850000816
9,train,startAttnGetter,448.23165308398893
9,train,endAttnGetter,451.32795454200823
9,train,startTrial,451.9083375839982
9,train,endTrial,480.3965136249899
10,fam,startAttnGetter,481.2303934590018
10,fam,endAttnGetter,484.29485087501234
10,fam,startTrial,484.89154120901367
10,fam,endTrial,544.9170717500092
11,test,startAttnGetter,545.7155694999965
11,test,endAttnGetter,548.7653049590008
11,test,startTrial,549.3952827090106
11,test,endTrial,605.7138819170068
12,test,startAttnGetter,606.7986337500042
12,test,endAttnGetter,609.8822873750178
12,test,startTrial,610.4917491250089
12,test,endTrial,637.0023857089982
13,test,startAttnGetter,637.857499375008
13,test,endAttnGetter,640.8987962090177
13,test,startTrial,641.5178377919947
13,test,endTrial,651.9923678750056
14,test,startAttnGetter,653.0456983339973
14,test,endAttnGetter,656.1153581670078
14,test,startTrial,656.2456414999906
14,test,endTrial,663.3665397090081
15,calibration-long,startAttnGetter,664.2694425419904
15,calibration-long,endAttnGetter,667.3155112919922
15,calibration-long,startTrial,669.2055326669943
15,calibration-long,endTrial,688.2186329170072
