trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.009209291994920932
1,audio-test,endAttnGetter,3.3333235419995617
1,audio-test,startTrial,10.240314999995462
1,audio-test,endTrial,49.22189774999424
2,calibration-short,startAttnGetter,50.25226329200086
2,calibration-short,endAttnGetter,53.46928183399723
2,calibration-short,startTrial,53.942576708999695
2,calibration-short,endTrial,72.95602129199688
3,train,startAttnGetter,75.51696779199847
3,train,endAttnGetter,79.50029574999644
3,train,startTrial,79.83102716699796
3,train,endTrial,139.83911641699524
4,fam,startAttnGetter,141.47432679199846
4,fam,endAttnGetter,144.58390170899656
4,fam,startTrial,145.4726824169993
4,fam,endTrial,179.63562616700074
5,train,startAttnGetter,180.40076379200036
5,train,endAttnGetter,183.47031412499928
5,train,startTrial,184.01679462500033
5,train,endTrial,244.02314533399476
6,fam,startAttnGetter,245.65104712500033
6,fam,endAttnGetter,249.06804370899772
6,fam,startTrial,249.2079574169984
6,fam,endTrial,281.59667879199696
7,train,startAttnGetter,282.0178762919968
7,train,endAttnGetter,285.05118754199793
7,train,startTrial,285.53273349999654
7,train,endTrial,332.21975454199855
8,fam,startAttnGetter,332.7370372919977
8,fam,endAttnGetter,335.83736099999805
8,fam,startTrial,335.96008608400007
8,fam,endTrial,395.98688412499905
9,train,startAttnGetter,397.3851859999995
9,train,endAttnGetter,400.48503970899765
9,train,startTrial,406.7318193339961
9,train,endTrial,443.3034232919963
10,fam,startAttnGetter,444.2557740419943
10,fam,endAttnGetter,447.30195479199756
10,fam,startTrial,456.7404497089956
10,fam,endTrial,484.00381195899536
11,test,startAttnGetter,484.4427230000001
11,test,endAttnGetter,487.5021179589967
11,test,startTrial,487.96647558399854
11,test,endTrial,499.8465840839999
12,test,startAttnGetter,500.75901308399625
12,test,endAttnGetter,503.805236041997
12,test,startTrial,503.9342931249994
12,test,endTrial,522.1309507499973
13,test,startAttnGetter,523.3689245839996
13,test,endAttnGetter,526.4054720839995
13,test,startTrial,527.0076131249953
13,test,endTrial,550.1087799169982
14,test,startAttnGetter,551.0720005839976
14,test,endAttnGetter,554.1561442089951
14,test,startTrial,554.6590443749956
14,test,endTrial,568.8420533749959
15,calibration-long,startAttnGetter,569.3487450419998
15,calibration-long,endAttnGetter,572.3887349590004
15,calibration-long,startTrial,572.6524656670008
15,calibration-long,endTrial,591.6582462919978
