trialNum,trialType,event,time
1,calibration-short,startAttnGetter,1.1337495420011692
1,calibration-short,endAttnGetter,4.184248542005662
1,calibration-short,startTrial,6.300685916998191
1,calibration-short,endTrial,25.315763833001256
2,train,startAttnGetter,25.951158291994943
2,train,endAttnGetter,29.043081249998068
2,train,startTrial,29.461455249998835
2,train,endTrial,89.47299429199484
3,fam,startAttnGetter,90.48886154199135
3,fam,endAttnGetter,93.74703549999685
3,fam,startTrial,94.17618349999248
3,fam,endTrial,154.18246254199767
4,train,startAttnGetter,156.0667220000032
4,train,endAttnGetter,159.19340283299968
4,train,startTrial,159.69758279199596
4,train,endTrial,219.72952020799858
5,fam,startAttnGetter,220.63047279199236
5,fam,endAttnGetter,223.7803467920021
5,fam,startTrial,223.9956729169935
5,fam,endTrial,242.5341258749977
6,train,startAttnGetter,243.1125272920035
6,train,endAttnGetter,246.1671245000034
6,train,startTrial,247.08332375000464
6,train,endTrial,307.11837675000424
7,fam,startAttnGetter,308.2188719580008
7,fam,endAttnGetter,311.3892980829988
7,fam,startTrial,311.9607529579953
7,fam,endTrial,335.01795904200117
8,train,startAttnGetter,335.4274871249945
8,train,endAttnGetter,338.46080345800146
8,train,startTrial,340.19819374999497
8,train,endTrial,400.2124535420008
9,fam,startAttnGetter,400.9944018749957
9,fam,endAttnGetter,404.06142579199513
9,fam,startTrial,404.74723154200177
9,fam,endTrial,417.36633308300225
10,test,startAttnGetter,418.05845041699644
10,test,endAttnGetter,421.1445460419928
10,test,startTrial,421.54458645799605
10,test,endTrial,447.04664874999435
11,test,startAttnGetter,447.9511425829988
11,test,endAttnGetter,451.09001308299776
11,test,startTrial,451.72647875000257
11,test,endTrial,468.9384637079929
12,test,startAttnGetter,470.0682190420048
12,test,endAttnGetter,473.19476554199355
12,test,startTrial,473.3391192919953
12,test,endTrial,495.3798117499973
13,test,startAttnGetter,496.3566139579925
13,test,endAttnGetter,499.4449617079954
13,test,startTrial,500.6356274169957
13,test,endTrial,511.2801143329998
14,calibration-long,startAttnGetter,511.9657144579978
14,calibration-long,endAttnGetter,515.0451325829927
14,calibration-long,startTrial,516.0190947499941
14,calibration-long,endTrial,535.0343662919913
