sNum,sID,months,days,sex,cond,condLabel,trial,GNG,trialType,stimName,habCrit,habTrialNo,sumOnA,numOnA,sumOffA,numOffA,sumOnB,numOnB,sumOffB,numOffB,trialDuration
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,1,1,audio-test,audio-test,0,,12.249825417005923,2,9.251857209019363,2,0,0,21.5016846669605,1,21.501682626025286
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,2,1,calibration-short,calib-short,0,,19.001138249994256,1,0,0,0,0,19.001138249994256,1,19.001138249994256
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,3,1,train,train-flip,0,,59.571036167035345,3,0.44696199998725206,2,0,0,60.017999042000156,1,60.0179981670226
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,4,1,fam,fam-flip,0,,60.000036042009015,1,0,0,0,0,60.000036042009015,1,60.000036042009015
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,5,1,train,train,0,,60.00997329200618,1,0,0,0,0,60.00997329200618,1,60.00997329200618
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,6,1,fam,fam,0,,60.006602000037674,1,0,0,0,0,60.006602000037674,1,60.006602000037674
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,7,1,train,train-flip,0,,60.00058995798463,1,0,0,0,0,60.00058995798463,1,60.00058995798463
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,8,1,fam,fam-flip,0,,60.007086333003826,1,0,0,0,0,60.007086333003826,1,60.007086333003826
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,9,1,train,train,0,,60.002071458962746,1,0,0,0,0,60.002071458962746,1,60.002071458962746
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,10,1,fam,fam,0,,56.077608124993276,3,3.9245140840648673,2,0,0,60.002122749981936,1,60.00212220905814
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,11,1,test,unexp-flip,0,,54.9140172090265,3,5.08643970801495,3,0,0,60.00045908300672,1,60.00045691704145
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,12,1,test,exp-flip,0,,26.419912042911164,5,8.881351082934998,5,0,0,35.30127079196973,1,35.30126312584616
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,13,1,test,unexp-flip,0,,52.20926708402112,8,7.792607917042915,7,0,0,60.00187624996761,1,60.001875001064036
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,14,1,test,exp-flip,0,,7.58942316705361,1,3.000201582966838,1,0,0,10.589631875045598,1,10.589624750020448
,s072,7,19,M,"{'train': ['train-flip', 'train'], 'fam': ['fam-flip', 'fam'], 'test': ['unexp-flip', 'exp-flip'], 'calibration-short': ['calib-short'], 'calibration-long': ['calib-long'], 'audio-test': ['audio-test']}",3,15,1,calibration-long,calib-long,0,,9.5634009159985,1,9.437674666987732,1,0,0,19.001077457971405,1,19.001075582986232
