trialNum,trialType,event,time
1,audio-test,startAttnGetter,0.028904750011861324
1,audio-test,endAttnGetter,3.4584371670207474
1,audio-test,startTrial,5.05947279202519
1,audio-test,endTrial,29.796792708017165
2,calibration-short,startAttnGetter,30.806610625004396
2,calibration-short,endAttnGetter,33.90889358302229
2,calibration-short,startTrial,34.293738375010435
2,calibration-short,endTrial,53.308308000006946
3,train,startAttnGetter,55.373209500015946
3,train,endAttnGetter,58.49224554200191
3,train,startTrial,58.860793250001734
3,train,endTrial,118.89286074999836
4,fam,startAttnGetter,119.91243154200492
4,fam,endAttnGetter,123.55678545800038
4,fam,startTrial,124.72333258300205
4,fam,endTrial,184.7298104170186
5,train,startAttnGetter,185.49670879202313
5,train,endAttnGetter,188.54353162500774
5,train,startTrial,189.35710775002372
5,train,endTrial,249.36340045800898
6,fam,startAttnGetter,252.68103025000892
6,fam,endAttnGetter,255.77723437501118
6,fam,startTrial,256.21052837499883
6,fam,endTrial,316.2292717079981
7,train,startAttnGetter,317.77792087499984
7,train,endAttnGetter,320.8789780829975
7,train,startTrial,321.793814500008
7,train,endTrial,381.8156164580141
8,fam,startAttnGetter,383.06196929200087
8,fam,endAttnGetter,386.1605843330035
8,fam,startTrial,386.4078045000206
8,fam,endTrial,446.41519620802137
9,train,startAttnGetter,447.62806070799707
9,train,endAttnGetter,450.6780586250243
9,train,startTrial,452.49142025000765
9,train,endTrial,512.4987128330104
10,fam,startAttnGetter,513.4582565830206
10,fam,endAttnGetter,516.4957280420058
10,fam,startTrial,517.3936361670203
10,fam,endTrial,564.1937912499998
11,test,startAttnGetter,565.1755734170147
11,test,endAttnGetter,568.2282948330103
11,test,startTrial,569.8968846670177
11,test,endTrial,584.177193667012
12,test,startAttnGetter,585.0586935419997
12,test,endAttnGetter,588.1251712920202
12,test,startTrial,588.3066785420233
12,test,endTrial,602.3815448330133
13,test,startAttnGetter,603.4129252080165
13,test,endAttnGetter,606.4618495000177
13,test,startTrial,606.9919998749974
13,test,endTrial,623.8608127920015
14,test,startAttnGetter,624.3461413330224
14,test,endAttnGetter,627.4587069170084
14,test,startTrial,627.8674236670195
14,test,endTrial,639.849016000022
15,calibration-long,startAttnGetter,640.7650781670236
15,calibration-long,endAttnGetter,643.8421544580196
15,calibration-long,startTrial,644.8946435420075
15,calibration-long,endTrial,663.9162742920162
